,CPI,CPI_YoY
2009-07-01,97.02214000000001,-2.25641459613406
2009-08-01,97.32757,-2.2494830633183693
2009-09-01,97.32757,-2.2494830633183693
2009-10-01,96.92033,-2.5588666303659746
2009-11-01,96.71672,-1.859506794825938
2009-12-01,96.51311,-1.6597477818369843
2010-01-01,96.61491,-1.0427622876243103
2010-02-01,96.61491,-0.7322282884489995
2010-03-01,96.81853000000001,-0.8342057331236052
2010-04-01,96.81853000000001,-0.9374962590086855
2010-05-01,96.81853000000001,-0.7306894061980929
2010-06-01,96.61491,-0.7322282884489995
2010-07-01,96.10588,-0.9443823852988698
2010-08-01,96.20769,-1.1506297753041572
2010-09-01,96.4113,-0.9414290318765728
2010-10-01,96.71672,-0.2100797634510876
2010-11-01,96.4113,-0.31578821118003475
2010-12-01,96.20769,-0.31645441743614056
2011-01-01,96.10588,-0.5268648493281125
2011-02-01,96.10588,-0.5268648493281125
2011-03-01,96.30949,-0.5257671232975936
2011-04-01,96.4113,-0.4206116329178
2011-05-01,96.4113,-0.4206116329178
2011-06-01,96.30949,-0.31612097967073094
2011-07-01,96.30949,0.21186008598017558
2011-08-01,96.4113,0.21163588898143182
2011-09-01,96.4113,0.0
2011-10-01,96.51311,-0.2105220276287234
2011-11-01,95.90227,-0.5279775296049283
2011-12-01,96.00407,-0.2116462831609378
2012-01-01,96.20769,0.10593524558539791
2012-02-01,96.4113,0.3177953315655513
2012-03-01,96.81853000000001,0.5285460446317503
2012-04-01,96.92033,0.5279775296049394
2012-05-01,96.61491,0.21118893739633382
2012-06-01,96.10588,-0.21141218793703231
2012-07-01,95.80046,-0.5285356614389669
2012-08-01,96.00407,-0.4223882470208329
2012-09-01,96.10588,-0.31678859220858335
2012-10-01,96.10588,-0.42194267701041177
2012-11-01,95.80046,-0.10616015658441169
2012-12-01,95.80046,-0.2120847584899277
2013-01-01,95.90227,-0.3174590305618952
2013-02-01,95.69865,-0.7391768392294273
2013-03-01,95.90227,-0.9463684276140194
2013-04-01,96.20769,-0.7352843309551327
2013-05-01,96.30949,-0.31612097967073094
2013-06-01,96.30949,0.21186008598017558
2013-07-01,96.51311,0.7438899562695278
2013-08-01,96.81853000000001,0.8483598664098313
2013-09-01,97.12395,1.059321240282074
2013-10-01,97.22575,1.1652460806768516
2013-11-01,97.22575,1.4877694741758152
2013-12-01,97.32757,1.5940528886813299
2014-01-01,97.22575,1.3800298991879956
2014-02-01,97.22575,1.595738288889148
2014-03-01,97.42936999999999,1.5923502123567967
2014-04-01,99.46552,3.386246982959462
2014-05-01,99.87274000000001,3.6997911628438906
2014-06-01,99.77094,3.5940902604717273
2014-07-01,99.87274000000001,3.481008953084208
2014-08-01,100.0764,3.3649240491463672
2014-09-01,100.28,3.249507459282719
2014-10-01,99.97455,2.8272345546318522
2014-11-01,99.66913000000001,2.513099667526353
2014-12-01,99.66913000000001,2.405854785031636
2015-01-01,99.56732,2.408384610044134
2015-02-01,99.36371,2.198964780420809
2015-03-01,99.66913000000001,2.2988550577716094
2015-04-01,100.1782,0.716509600512838
2015-05-01,100.4836,0.611638370990919
2015-06-01,100.1782,0.4081950114933397
2015-07-01,100.0764,0.2039195079658329
2015-08-01,100.1782,0.10172228417488771
2015-09-01,100.28,0.0
2015-10-01,100.28,0.3055277568141168
2015-11-01,99.87274000000001,0.20428592082624153
2015-12-01,99.87274000000001,0.20428592082624153
2016-01-01,99.46552,-0.10224238233990102
2016-02-01,99.56732,0.20491384631269316
2016-03-01,99.66913000000001,0.0
2016-04-01,99.87274000000001,-0.3049166385501012
2016-05-01,99.97455,-0.5066000820034389
2016-06-01,99.87274000000001,-0.3049166385501012
2016-07-01,99.66913000000001,-0.4069590832603831
2016-08-01,99.66913000000001,-0.5081644509484007
2016-09-01,99.77094,-0.5076386118867182
2016-10-01,100.3818,0.10151575588353001
2016-11-01,100.3818,0.509708655234653
2016-12-01,100.1782,0.3058492237220989
2017-01-01,99.97455,0.5117652830850306
2017-02-01,99.87274000000001,0.30674723393178116
2017-03-01,99.87274000000001,0.20428592082624153
2017-04-01,100.28,0.40777893947836485
2017-05-01,100.3818,0.40735367150941393
2017-06-01,100.28,0.40777893947836485
2017-07-01,100.0764,0.408622007636672
2017-08-01,100.28,0.6128978952660624
2017-09-01,100.5854,0.8163298852351231
2017-10-01,100.5854,0.20282561181410586
2017-11-01,100.8908,0.5070640295352424
2017-12-01,101.1962,1.0161891509330445
2018-01-01,101.29799999999999,1.3237869037669991
2018-02-01,101.29799999999999,1.427076097041069
2018-03-01,100.9926,1.121286949772271
2018-04-01,100.8908,0.6090945353011579
2018-05-01,101.0944,0.7098896413493261
2018-06-01,100.9926,0.7106102911846879
2018-07-01,100.9926,0.9155005575740116
2018-08-01,101.6035,1.3198045472676556
2018-09-01,101.7053,1.1133822602484855
2018-10-01,102.0107,1.4170048535870894
2018-11-01,101.8071,0.9082096682750063
2018-12-01,101.5017,0.30188880610140245
2019-01-01,101.5017,0.20108985369899912
2019-02-01,101.5017,0.20108985369899912
2019-03-01,101.5017,0.5040963397318299
2019-04-01,101.8071,0.9082096682750063
2019-05-01,101.8071,0.7049846480121635
2019-06-01,101.6035,0.604895804247052
2019-07-01,101.6035,0.604895804247052
2019-08-01,101.8071,0.20038679769891488
2019-09-01,101.9089,0.20018622431674515
2019-10-01,102.2143,0.19958690607946306
2019-11-01,102.3161,0.49996513013335075
2019-12-01,102.3161,0.8023510936270073
2020-01-01,102.3161,0.8023510936270073
2020-02-01,102.1125,0.601763320220261
2020-03-01,102.1125,0.601763320220261
2020-04-01,102.0107,0.19998605205333586
2020-05-01,101.9089,0.09999302602667903
2020-06-01,101.7053,0.10019339884945744
2020-07-01,101.8071,0.20038679769891488
2020-08-01,101.9089,0.09999302602667903
2020-09-01,101.7053,-0.19978627970669294
2020-10-01,101.6035,-0.5975680506543624
2020-11-01,101.29799999999999,-0.9950535643950653
2020-12-01,101.0944,-1.1940447300082924
2021-01-01,101.6035,-0.6964690796463224
2021-02-01,101.6035,-0.498469824947978
2021-03-01,101.7053,-0.39877585995837794
2021-04-01,100.8908,-1.0978260123692962
2021-05-01,101.1962,-0.6993501058298102
2021-06-01,101.29799999999999,-0.4004707719263423
2021-07-01,,
2021-08-01,,
2021-09-01,,
2021-10-01,,
2021-11-01,,
2021-12-01,,
2022-01-01,,
2022-02-01,,
2022-03-01,,
2022-04-01,,
